event_time,session_id,student_id,course_id,language,level,event_type,question,answer_length,stt_time,llm_time,tts_time,total_time,kpi_ok,subject,chapter_idx,section_idx,confidence,interruptions
2026-04-02T15:43:01.733581,91a9b6f5-14e5-4da6-a29a-d6f09f24f050,,1fc77543-0dee-4b0a-99f9-ce11aec51d1a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,4,0.0,0
2026-04-02T15:43:03.036996,91a9b6f5-14e5-4da6-a29a-d6f09f24f050,,1fc77543-0dee-4b0a-99f9-ce11aec51d1a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,5,0.0,0
2026-04-02T15:43:04.086412,91a9b6f5-14e5-4da6-a29a-d6f09f24f050,,1fc77543-0dee-4b0a-99f9-ce11aec51d1a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,6,0.0,0
2026-04-02T15:43:04.952562,91a9b6f5-14e5-4da6-a29a-d6f09f24f050,,1fc77543-0dee-4b0a-99f9-ce11aec51d1a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,7,0.0,0
2026-04-02T15:43:05.767960,91a9b6f5-14e5-4da6-a29a-d6f09f24f050,,1fc77543-0dee-4b0a-99f9-ce11aec51d1a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,8,0.0,0
2026-04-02T15:43:06.635320,91a9b6f5-14e5-4da6-a29a-d6f09f24f050,,1fc77543-0dee-4b0a-99f9-ce11aec51d1a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,9,0.0,0
2026-04-02T15:43:07.654255,91a9b6f5-14e5-4da6-a29a-d6f09f24f050,,1fc77543-0dee-4b0a-99f9-ce11aec51d1a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,10,0.0,0
2026-04-02T15:43:08.664010,91a9b6f5-14e5-4da6-a29a-d6f09f24f050,,1fc77543-0dee-4b0a-99f9-ce11aec51d1a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,11,0.0,0
2026-04-02T15:45:36.713596,91a9b6f5-14e5-4da6-a29a-d6f09f24f050,,,en,lycée,qa,hello,94,0.0,0.0,0.936,0.937,True,,0,0,0.0,0
2026-04-02T15:45:49.822275,91a9b6f5-14e5-4da6-a29a-d6f09f24f050,,1fc77543-0dee-4b0a-99f9-ce11aec51d1a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,11,0.0,0
2026-04-02T15:48:01.943402,91a9b6f5-14e5-4da6-a29a-d6f09f24f050,,1fc77543-0dee-4b0a-99f9-ce11aec51d1a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,11,0.0,0
2026-04-02T15:52:59.827727,f16e1964-35ff-4937-956d-a471ad7c51c6,,1fc77543-0dee-4b0a-99f9-ce11aec51d1a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,0,0.0,0
2026-04-02T15:53:08.278900,f16e1964-35ff-4937-956d-a471ad7c51c6,,1fc77543-0dee-4b0a-99f9-ce11aec51d1a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,1,0.0,0
2026-04-02T15:53:11.403741,f16e1964-35ff-4937-956d-a471ad7c51c6,,1fc77543-0dee-4b0a-99f9-ce11aec51d1a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,2,0.0,0
2026-04-02T15:53:12.508282,f16e1964-35ff-4937-956d-a471ad7c51c6,,1fc77543-0dee-4b0a-99f9-ce11aec51d1a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,3,0.0,0
2026-04-02T15:53:13.374585,f16e1964-35ff-4937-956d-a471ad7c51c6,,1fc77543-0dee-4b0a-99f9-ce11aec51d1a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,4,0.0,0
2026-04-02T15:53:19.731116,f16e1964-35ff-4937-956d-a471ad7c51c6,,1fc77543-0dee-4b0a-99f9-ce11aec51d1a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,5,0.0,0
2026-04-02T15:53:20.771641,f16e1964-35ff-4937-956d-a471ad7c51c6,,1fc77543-0dee-4b0a-99f9-ce11aec51d1a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,6,0.0,0
2026-04-02T15:53:21.588376,f16e1964-35ff-4937-956d-a471ad7c51c6,,1fc77543-0dee-4b0a-99f9-ce11aec51d1a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,7,0.0,0
2026-04-02T15:53:22.431780,f16e1964-35ff-4937-956d-a471ad7c51c6,,1fc77543-0dee-4b0a-99f9-ce11aec51d1a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,8,0.0,0
2026-04-02T15:56:46.389587,f16e1964-35ff-4937-956d-a471ad7c51c6,,1fc77543-0dee-4b0a-99f9-ce11aec51d1a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,7,0.0,0
2026-04-02T15:58:06.689174,f16e1964-35ff-4937-956d-a471ad7c51c6,,1fc77543-0dee-4b0a-99f9-ce11aec51d1a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,6,0.0,0
2026-04-02T15:58:26.199023,6eb0c673-4dd1-43b9-aec4-5bbcabeacf41,,1fc77543-0dee-4b0a-99f9-ce11aec51d1a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,0,0.0,0
2026-04-02T16:02:58.067901,49a2f497-1343-4be9-885a-aa8da0d3433c,,1fc77543-0dee-4b0a-99f9-ce11aec51d1a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,0,0.0,0
2026-04-02T16:03:01.479402,49a2f497-1343-4be9-885a-aa8da0d3433c,,1fc77543-0dee-4b0a-99f9-ce11aec51d1a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,1,0.0,0
2026-04-02T16:03:02.806846,49a2f497-1343-4be9-885a-aa8da0d3433c,,1fc77543-0dee-4b0a-99f9-ce11aec51d1a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,2,0.0,0
2026-04-02T20:08:13.741330,381535c0-f72c-4856-9952-c9061f1f3a0f,,1fc77543-0dee-4b0a-99f9-ce11aec51d1a,fr,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,0,0.0,0
2026-04-02T20:16:07.212803,6812d4f6-94d2-4501-a7f3-8d79b4c1cae6,,7aac2d5d-dc6f-4464-a1b8-ab92d58d1c61,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,0,0.0,0
2026-04-02T20:16:20.033773,6812d4f6-94d2-4501-a7f3-8d79b4c1cae6,,7aac2d5d-dc6f-4464-a1b8-ab92d58d1c61,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,1,0.0,0
2026-04-02T20:18:08.934827,6812d4f6-94d2-4501-a7f3-8d79b4c1cae6,,7aac2d5d-dc6f-4464-a1b8-ab92d58d1c61,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,1,0.0,0
2026-04-02T20:19:23.978332,6812d4f6-94d2-4501-a7f3-8d79b4c1cae6,,7aac2d5d-dc6f-4464-a1b8-ab92d58d1c61,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,2,0.0,0
2026-04-02T20:19:23.997239,6812d4f6-94d2-4501-a7f3-8d79b4c1cae6,,7aac2d5d-dc6f-4464-a1b8-ab92d58d1c61,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,1,0.0,0
2026-04-02T20:19:24.018654,6812d4f6-94d2-4501-a7f3-8d79b4c1cae6,,7aac2d5d-dc6f-4464-a1b8-ab92d58d1c61,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,0,0.0,0
2026-04-02T20:19:24.035752,6812d4f6-94d2-4501-a7f3-8d79b4c1cae6,,7aac2d5d-dc6f-4464-a1b8-ab92d58d1c61,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,1,0.0,0
2026-04-02T20:19:24.051254,6812d4f6-94d2-4501-a7f3-8d79b4c1cae6,,7aac2d5d-dc6f-4464-a1b8-ab92d58d1c61,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,2,0.0,0
2026-04-02T20:19:24.069328,6812d4f6-94d2-4501-a7f3-8d79b4c1cae6,,7aac2d5d-dc6f-4464-a1b8-ab92d58d1c61,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,3,0.0,0
2026-04-02T20:19:24.085940,6812d4f6-94d2-4501-a7f3-8d79b4c1cae6,,7aac2d5d-dc6f-4464-a1b8-ab92d58d1c61,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,2,0.0,0
2026-04-02T20:19:24.101872,6812d4f6-94d2-4501-a7f3-8d79b4c1cae6,,7aac2d5d-dc6f-4464-a1b8-ab92d58d1c61,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,1,0.0,0
2026-04-02T20:19:24.457915,6812d4f6-94d2-4501-a7f3-8d79b4c1cae6,,7aac2d5d-dc6f-4464-a1b8-ab92d58d1c61,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,1,0.0,0
2026-04-02T20:49:50.277843,7a98615c-dc7c-45d7-9322-0dd3f4e5851f,,7c66ae21-247b-40b6-b34e-a4a7fdb80643,en,lycée,section_start,,0,0.0,0.0,0.0,0.0,False,,0,0,0.0,0
